id,isDefault
1031346,0.03668021649280965
1017477,0.09905969509529977
1048032,0.030997941181205232
1038679,0.016092088008469733
1007051,0.04651490703100586
1000452,0.006449391381108485
1013922,0.21833777943904897
1046564,0.001646866305338104
1017521,0.0005908557849388236
1009082,0.018921219586689884
1015316,0.002507146851697669
1017718,0.007472768973855249
1021027,0.014383441363705948
1028958,0.18807497496247216
1035453,0.14305909745018475
1024280,0.02449618377183847
1018505,0.7175641329700579
1010128,0.42451311768180483
1007386,0.00047451117024985615
1009167,0.011019546209642739
1037585,0.0041168286914762585
1026043,0.23648160956907768
1024570,0.13054917485519485
1038043,0.28051421624122447
1037576,0.02520770382831128
1039779,0.008299448013132054
1004522,0.005223957786470136
1007364,0.007920477157305659
1008846,0.0014191146663409663
1000603,0.00212318768870588
1021829,0.010837091235399955
1044059,0.0016920063662520307
1044404,0.5261743432656494
1012497,0.12731755607769285
1013466,0.00836596145671092
1038891,0.027687676027925795
1010547,0.02719655715105745
1023850,0.5083288307699018
1018544,0.13886145209919615
1018208,0.0709221435373247
1026767,0.19139679075042867
1034103,0.022747215891706706
1026183,0.4512679149721378
1006844,0.0016425657408202328
1035884,0.28485845813839067
1008717,0.012984629496267983
1023969,0.02861914503695161
1046972,0.011236711100647586
1039065,0.0016104540867790905
1007767,0.005931536362474665
1033865,0.1678635405039744
1040701,0.34829288001277875
1011770,0.22382599771200232
1048315,0.3246664140527012
1030629,0.20206664084755332
1002486,0.14007976220447027
1035595,0.3284079477771499
1000629,0.48478574832912724
1022972,0.42918651175419853
1034681,0.0009553645769698736
1022023,0.42374925861118706
1009765,0.008196597260258101
1044865,0.0022033727494237157
1037277,0.5991267271633569
1012272,0.005367432984836808
1040995,0.016707459726334084
1047338,0.15891055809675314
1045052,0.001496688624335491
1029847,0.00016992768454215088
1018987,0.058213594289857236
1040155,0.016438855908548027
1001734,0.4038537155738478
1008795,0.10489970503409655
1032664,0.02209456222894628
1034740,0.12110765227955575
1017204,0.06082038011832184
1010766,0.10386600141607662
1031660,0.18097386408137886
1007238,0.40377397228315653
1020555,0.1725709515786953
1046278,0.003468227594793317
1010915,0.016890577812345223
1046598,0.015539563978866614
1037912,0.2252269940070979
1042520,0.2366286516812316
1043332,0.7478577960988823
1040643,0.25713936602248905
1025913,0.10359825041284625
1031268,0.09411427567318406
1046418,0.2638230696060818
1026392,0.2228944045763692
1049286,0.34977178122359454
1034359,0.019125735661357328
1014506,0.15055803694235798
1031580,0.07366893218565665
1038801,0.19963022869941102
1041903,0.4923948402058317
1010056,0.13533597429592295
1013643,0.4595626721583463
1046980,0.15747156970001466
1012709,0.28726587962693206
1018512,0.26989879724585397
1014724,0.0017325818018706332
1030802,0.026282717209426647
1014306,0.334121615877834
1049297,0.28407807160952125
1036358,0.058288467485137906
1040977,0.48380122730121944
1035734,0.3334352971210372
1019782,0.40308631280927837
1039519,0.11222276910759102
1005038,0.3222696860205525
1040728,0.3033202669192039
1008449,0.03875906002562756
1019069,0.6920824010672951
1023717,0.004627898566882677
1046007,0.007326274016993121
1009223,0.011731848514019788
1040241,0.017812923750939635
1046923,0.006833571168627146
1041166,0.45449306691076635
1042733,0.019294909492976246
1008065,0.011350560981714749
1008164,0.5047298236353698
1032019,0.13410427529746155
1037629,0.11808838011713801
1043927,0.27230347556516393
1027670,0.1266949600499127
1017353,0.09783581151456953
1024141,0.1160042299982559
1042069,0.2135209221302479
1024398,0.1402854594510685
1045922,0.6653934260580161
1020400,0.009795233010148799
1011500,0.0025635891504753035
1038606,0.09469783415630698
1025972,0.05975191243031226
1002263,0.6248743181829325
1025557,0.0013226803846703402
1031479,0.007388878295910893
1025480,0.0685516344893261
1009819,0.16518809748185834
1007123,0.003873929135503219
1024198,0.050595725577299897
1025725,0.5636117075295841
1012988,0.008788512069409555
1009487,0.0014606661990895814
1039865,0.03500971190027477
1018599,0.002082146544652813
1009489,0.2405118740830001
1041868,0.3618807433352542
1047948,0.3495446405604852
1046133,0.2183331812883479
1026260,0.28199875996280455
1031970,0.19594880369807124
1032976,0.3267232797437058
1035576,0.2292854780112014
1029414,0.16875810977861475
1020223,0.004138456883077157
1011891,0.0021809229894894314
1039155,0.5743017131916607
1049708,0.04619330981075815
1011497,0.5806737725342613
1003658,0.005370497955544143
1048635,0.0004987721833107559
1019684,0.1277818754948643
1017666,0.0026349553724880565
1010777,0.620117214464811
1032325,0.29826616640397013
1009834,0.37479544118673214
1028976,0.31840751431281167
1000023,0.3750873091659986
1038750,0.21993017085404723
1039210,0.10970018228806057
1021115,0.37217839003940634
1008255,0.061160252523655714
1043035,0.0025315923238859502
1017174,0.5975280688380521
1047924,0.4009195374626775
1038586,0.00032488257770096294
1011805,0.002950979619006344
1048311,0.0036229477212193035
1044609,0.0010910641833506425
1001320,0.0037370125570419166
1044992,0.3452565550034303
1027123,0.015806174427985088
1002344,0.006549371760898607
1023161,0.002238065669338386
1017527,0.008828946358131915
1025805,0.004610079235119632
1001488,0.3666971407614057
1043664,0.007849223852614141
1002051,0.012786163371925233
1044756,0.01480508679217616
1046992,0.0020750242327392783
1029657,0.42235671932363233
1021900,0.6162918069374491
1037278,0.26165754588003753
1025134,0.46432115487211983
1045543,0.2446617596111382
1002896,0.05773922645342239
1010600,0.2998168829070481
1014618,0.5144367454846387
1003535,0.4724500332322068
1046540,0.004866816980049669
1024939,0.026238627919910915
1039793,0.016509176146331867
1034152,0.5966837751411624
1045428,0.021594423068453064
1042718,0.5480011371273595
1010816,0.0015263871155415374
1000763,0.02369361961489482
1019619,0.003323031497832346
1028129,0.0026480385209873064
1025519,0.018437910820588654
1024757,0.20622118757377603
1002790,0.0039887021504072615
1036698,0.0022513810108846784
1008144,0.001843902367060106
1008085,0.15751417276536062
1001394,0.008241430745208188
1020391,0.0039693248805070065
1029372,0.05515210461172097
1006486,0.4376457001374298
1007830,0.5980833804703949
1032904,0.4472525877065492
1024111,0.28622590148207644
1048195,0.3561816373145161
1003144,0.6889794283560252
1023438,0.041068687570837044
1004329,0.25278472019915577
1024473,0.3289494535055966
1024970,0.0051333189802677415
1020904,0.003197641537281995
1041784,0.004209683796786402
1010047,0.03778598448636366
1035244,0.009178591673421077
1023875,0.0011261747919101475
1003764,0.005247704113914146
1029025,0.0042812978198941785
1033300,0.006723007336582426
1009135,0.04077977603177189
1044352,0.5105464161895066
1021747,0.008393173174118094
1041665,0.004574297945220075
1000368,0.03723328738280558
1016906,0.00040103315908336255
1016805,0.005568050043466053
1028933,0.0036337946519874697
1001776,0.004706889288483493
1049973,0.0008504429989448705
1020329,0.4827706139696487
1026702,0.17565427312623327
1029160,0.41058767984601124
1039908,0.27193820806761626
1003632,0.196474433125751
1013239,0.25501444563634734
1014009,0.3012187578132065
1008187,0.18641446911127246
1000645,0.12508428168580485
1037395,0.2799057107383116
1007003,0.006481504713914295
1037190,0.0008107831853927962
1004658,0.005068979202206102
1031972,0.012079997054056532
1046675,0.000648184852809967
1031897,0.002499673818393332
1014909,0.020204236995644383
1048261,0.5728009089276443
1019310,0.004023511650844141
1027904,0.5140615997593125
1038726,0.2544398181444675
1002951,0.006118302101363976
1024828,0.03068497239816724
1023482,0.00013881123340083774
1037593,0.4207567671543099
1017584,0.400317493072923
1030733,0.2603023175794003
1039785,0.18221853558545256
1012324,0.3319397192444458
1022787,0.16777107823127116
1003462,0.37212738308847143
1030142,0.12061663949539007
1041632,0.327153513035006
1023457,0.008547164831068026
1011260,0.051211685112034985
1046672,0.0010389436909596559
1036347,0.2136852812594977
1001120,0.021066511858005912
1038629,0.0036819346336270375
1019702,0.013177964579444429
1006084,0.01695695451510116
1031837,0.003328199865516806
1027440,0.009996848129727523
1002291,0.039599205925635914
1019211,0.022870367854553698
1024802,0.41180113816391906
1040466,0.5145396146023713
1002567,0.13887421413818204
1023822,0.23584237936762636
1039090,0.25249259478379865
1000687,0.13652480416947396
1046046,0.10090415559478137
1026806,0.30137905510987617
1035794,0.42303026217926937
1049758,0.21335712407232718
1015405,0.13034316131870644
1006713,0.026939286350190904
1048134,0.0010679696575478144
1022539,0.028996648096703076
1038388,0.010003159840158468
1000241,0.009801348722636395
1021910,0.6736912242123831
1037581,0.009087264945242342
1015492,0.0613958362351126
1038485,0.48867446039741425
1036104,0.11747412540433329
1002815,0.3441549872458317
1028367,0.22523422731247963
1013467,0.08577242443294213
1039922,0.3771598213384327
1009987,0.12924848737261754
1014226,0.1813091093294542
1003710,0.012251381282443205
1036372,0.0019024513704743848
1012012,0.013656502407546673
1022842,0.028892740358987656
1047163,0.0003269280329249693
1008640,0.035402742820883584
1009835,0.3203997485715311
1012571,0.5417277982480606
1028889,0.15498823427340014
1045707,0.06969460592502055
1035386,0.2220807676418006
1014936,0.582655104397193
1045463,0.1444778722042962
1016814,0.288109656550912
1035379,0.15162661903939056
1004310,0.7536172731568859
1027213,0.6205089531856395
1006288,0.020972048004557653
1001075,0.001285838301735091
1037535,0.005055283728606845
1039778,0.0060496095361391375
1035776,0.0014581896273833303
1027737,0.42729417003711423
1006349,0.11911038667662462
1004994,0.2999180401485531
1015493,0.08767218911065161
1023217,0.3278040121154351
1011970,0.23299280119508842
1041387,0.4022031824953449
1003307,0.34733662953959715
1020497,0.47862948430824864
1020418,0.0009087393530007786
1035816,0.14689690152208928
1002908,0.6181866230401657
1049271,0.48946005820125893
1000235,0.0025258136778030823
1027315,0.04640594127512084
1002958,0.05884859915073805
1034549,0.6141875514300464
1042173,0.008244406529323277
1001367,0.017710731814987578
1048838,0.011520125594573312
1035740,0.0021097341507286017
1013044,0.006118128491533256
1023046,0.004951307220100721
1012481,0.01890061749525412
1015150,0.2676092385469161
1011069,0.11109708689201347
1028495,0.08660962565118166
1007025,0.49002097294529917
1002942,0.5003237116453441
1002551,0.2946706327680522
1015879,0.10677591209000506
1045099,0.10956961497541796
1017965,0.4199123297457304
1031750,0.051662410025655525
1029705,0.3827470627579263
1026938,0.013308490906938898
1048185,0.023513892254064653
1040230,0.02014063480607965
1039826,0.5494350718627244
1009192,0.009484713082682403
1031387,0.0005941752722615163
1044820,0.0606549634704577
1048284,0.49568773740298927
1043644,0.1932002460321021
1006020,0.5407921411588004
1014626,0.6002819844035622
1002667,0.16294203602051163
1020510,0.32428771327382044
1001241,0.5353566980305804
1019105,0.559884011406278
1000682,0.23900919152155004
1035786,0.015866919371077044
1029873,0.5202450886174588
1009162,0.30952828899550455
1046463,0.30801589154203035
1020249,0.12363871163484168
1026875,0.19252548092722513
1048935,0.2712072757846906
1021439,0.23822795782321876
1000744,0.04914161859347111
1018249,0.13791335197564916
1015635,0.3272144597259491
1025003,0.5275470414957028
1047194,0.0046535618374189385
1037722,0.40830334266994056
1001623,0.029051446710378983
1019298,0.007448832056303042
1004404,0.003197914330886081
1005109,0.0038574601598534994
1019077,0.15073466624799034
1010191,0.006922974810216661
1011766,0.16682074275074923
1047521,0.06809536283262728
1043876,0.2400436606514739
1018965,0.11824739512362092
1029881,0.15897108063785567
1024650,0.32292893069349343
1042522,0.1521391949934626
1030513,0.015139484213591415
1049815,0.010544157276650779
1032611,0.0011868362029464259
1049575,0.19623888564756337
1005571,0.5246824297488681
1049839,0.21271395111624947
1030348,0.02001808388291709
1021548,0.13218046044418602
1022606,0.2813380896080782
1010809,0.6760933074841535
1012461,0.2335998276203489
1022747,0.5619907310245207
1005520,0.0074236797832136076
1025618,0.6729696306154663
1032046,0.018895781902594784
1039850,0.13723748502236005
1000160,0.6510098710182618
1026468,0.2428661958829019
1020420,0.1500290155540029
1023405,0.1545317076215796
1019740,0.12434797506564152
1040117,0.23695389609011863
1030062,0.1680920488574939
1007306,0.4062986274358012
1031024,0.004580377950296749
1008518,0.0038528050477694706
1013733,0.0011809438326777371
1021983,0.47692316320000844
1031711,0.5221706309294122
1041602,0.21739943115856908
1047490,0.3424309509545091
1030439,0.1754898461552302
1001346,0.6250162788757678
1044410,0.7757022300866052
1023428,0.18836649825786766
1049246,0.04772845555250754
1017690,0.0054019210057528275
1040764,0.059676081828771814
1037250,0.0011472295842328748
1049711,0.09251915792642396
1031392,0.26820212556155515
1002403,0.15267609660967266
1021322,0.2959383896953081
1014596,0.10376197127601695
1009469,0.2557398459939702
1034036,0.00965950987562383
1005984,0.33457769273868554
1044720,0.31926985092466503
1020565,0.5588372938167196
1048177,0.0029875404947443153
1026972,0.011864218456045073
1010632,0.5196181193642777
1004650,0.30402487443729953
1036738,0.4161658977882315
1015213,0.4187275703863055
1038459,0.19702868791375433
1010073,0.5836352129574246
1015508,0.13414511658756623
1013480,0.0808934871527039
1013193,0.40292084472711315
1019598,0.007282598979455046
1032470,0.0005673536531029224
1000355,0.004025979120868291
1017879,0.010273079332116264
1023925,0.5164316503914718
1042655,0.012926862308254872
1023181,0.008493421047108863
1011529,0.001045828864718174
1003358,0.12937888646472687
1028136,0.003720068883107017
1020534,0.019175855653149623
1037647,0.001908592317278672
1020809,0.0025148203152567045
1046592,0.040840250574144935
1048476,0.0013061417048748634
1047773,0.010573519753393207
1026119,0.055790524119712304
1032850,0.0034544396838549858
1024751,0.010516006641399029
1046934,0.5012716435674724
1029190,0.0021590078081888476
1041125,0.0013330251424367473
1036822,0.0017482885148977201
1044451,0.0061536138353798465
1038756,0.007370318434491597
1018751,0.029334868960171696
1027136,0.003994222949030904
1045625,0.46777787065009657
1015768,0.014865630007201808
1034633,0.46766012583702504
1017595,0.04227296996642511
1027334,0.016048885811019115
1003630,0.10744370853277783
1007073,0.4894340819180091
1016183,0.0029820029943037627
1013179,0.006720266629119427
1009435,0.008745906339717203
1041970,0.004819047295008319
1004317,0.0010347180788650033
1012281,0.09367781664021281
1046872,0.007736622018464282
1013312,0.0216778849573195
1003855,0.01769241692932361
1029444,0.0030468432614694277
1030607,0.029947585308034104
1003943,0.03026336750185228
1025172,0.006945364607469826
1047691,0.0027627358201507946
1038275,0.47147821486196634
1000692,0.0033550241360390098
1008348,0.1209719567807076
1024959,0.005825935885670128
1020043,0.003332721316986535
1038627,0.004580944005360669
1015399,0.48334192133779685
1009954,0.021118446192673862
1016547,0.014284049521296822
1010059,0.0020381667707695234
1005266,0.010628860431785304
1024996,0.0034302844248595265
1020830,0.0024915508565177117
1031284,0.1436234608622666
1025877,0.4709863509082128
1016830,0.5867548098132205
1020436,0.5081685391900426
1017380,0.33878136025900385
1009815,0.1665301358527623
1049981,0.33773254817649195
1021723,0.16357676431415513
1038219,0.3615793041443955
1022696,0.2527715512086336
1029800,0.08794615167921041
1019810,0.30054405489779185
1015131,0.0001059849923412808
1029953,0.0024610762610230864
1037295,0.23394490636036414
1023288,0.010405674458755112
1014450,0.013688869195470535
1030169,0.020073315386852857
1028921,0.013935182656024314
1002906,0.2955115175446105
1004464,0.09297895355139923
1006851,0.17210969977999246
1038341,0.2577590066371273
1020366,0.1597988732260673
1041892,0.3607814193907637
1027934,0.31623712708003604
1035935,0.2972670176223541
1040864,0.5303823273158417
1034258,0.16529547481574478
1020747,0.0033012802410606256
1009251,0.00012102725666721655
1023974,0.04733860710754984
1002628,0.007061851288087369
1005158,0.0019986942374691716
1020412,0.0061674564932690384
1003013,0.17618975818416188
1015004,0.07566648927090379
1030360,0.3316034412763805
1027061,0.12929680714089753
1006441,0.11590966476959966
1020239,0.08253514709222934
1027923,0.4288421114671181
1026685,0.12473920138792387
1039194,0.08501538680181521
1011539,0.5578584227836417
1002092,0.0008380500976527986
1028541,0.007373040076525539
1042437,0.0039301122506179625
1044538,0.010050442655702423
1040351,0.08465198741564124
1014358,0.02335147264578242
1027505,0.0027772718089569175
1034392,0.0005673321221087563
1001382,0.02112098726381475
1032362,0.002029279968230626
1001039,0.6486760873405433
1005346,0.6105821685741034
1022345,0.001983266690912682
1019476,0.009531574897114663
1034355,0.010939391428504712
1025170,0.3181895405750227
1039683,0.019785941422875666
1009460,0.027427934592680225
1014079,0.003964044417698758
1012956,0.0033236957333991155
1017071,0.0014505084874508675
1016491,0.017236130552584532
1008866,0.008722130584295983
1014903,0.19580759532597572
1035867,0.48705905129589017
1023329,0.031830019134306775
1034296,0.015960515949472547
1018939,0.07672028086761089
1019233,0.0019333297988755349
1016434,0.00034902733476454916
1030053,0.0025735812658457427
1026263,0.1066977679686704
1003668,0.34832566848296825
1014770,0.008892064506778988
1011532,0.008380704705663137
1039434,0.4273181447155221
1015969,0.0005039045148684338
1020509,0.46997705924064154
1045842,0.6214702174221332
1014217,0.5431680158079024
1044523,8.910739885828027e-05
1007891,0.18108761474158117
1029319,0.009459450391897769
1019454,0.0004280497415665927
1012869,0.003835980934079445
1019664,0.003166823155554369
1017296,0.0019303313488240532
1024654,0.05783706748673412
1049404,0.38453439227208114
1036821,0.016763563921089034
1017426,0.00781207511022164
1003038,0.0016170240191582352
1007250,0.0023248577299244135
1034513,0.01043222386114857
1022656,0.0010543915694970038
1030201,0.6360358060467544
1017321,0.005057014104164885
1019574,0.011895445965633045
1046655,0.05457797580769883
1038701,0.005558724481282955
1010798,0.21899965896226306
1008201,0.04110880246255453
1031909,0.00676806088506227
1032039,0.0021471430136990894
1046386,0.024525231300671593
1009399,0.004667447430785631
1026804,0.02051957076236725
1008052,0.00114523729068067
1008319,0.3470632850483382
1005956,0.0006416393867102112
1041468,0.011717938362296842
1005015,0.03766981188200628
1023465,0.6351369613400708
1003252,0.0064411585746108274
1002437,0.6453197563715658
1001243,0.1805362136480528
1036329,0.6978078544951377
1019969,0.020593317624216945
1014885,0.007593495047310524
1002454,0.00815375131383063
1020898,0.03907021632748597
1004302,0.004279842859484653
1035490,0.004036998166854928
1015885,0.0019108982453591972
1005138,0.017218644348877522
1041301,0.05960138807054605
1037468,0.31138113778081183
1001278,0.002296662266336233
1005761,0.01325792740210009
1002485,0.011422524504570862
1008339,0.008322218396724956
1018826,0.5916733261531735
1040868,0.005420370282485906
1036500,0.010782250111684821
1007674,0.0032878336021597066
1047204,0.00790076796909125
1003674,0.0027351454311322007
1043075,0.673541818426834
1043608,0.579331444139163
1001739,0.007270813693849224
1005757,0.0018093447178460778
1041326,0.007843638797019301
1021168,0.0019912515087558364
1009494,0.009606755935046502
1032337,0.00294293721378847
1000558,0.29110447052039895
1046865,0.000797842894979388
1013781,0.0010970037749009874
1012624,0.32724102999291566
1032001,0.22557228687940672
1009631,0.018578875944809146
1024104,0.6885525585511874
1035496,0.0028136273222622256
1006862,0.028328424710894976
1003364,0.00472441222975502
1039020,0.03271801220478545
1011256,0.7514584077585621
1021056,0.5524589902250038
1019487,0.013755488659777026
1016996,0.00916552483737508
1030549,0.0038185654301136416
1001487,0.00454696554211182
1042063,0.002701802162280394
1031579,0.08060568828514436
1033816,0.013335328500604525
1028500,0.0009604339359393392
1016201,0.018789549315490595
1012343,0.003094204160998242
1043269,0.06841926375523319
1025509,0.01994156239420137
1019678,0.025817199765378083
1032981,0.6268244600298376
1039193,0.0014427524450841092
1017886,0.002760073277921062
1025607,0.0035135999595455767
1003194,0.4613373465935174
1028273,0.014835604689913826
1011378,0.004021390490690994
1022690,0.0019913725047980843
1025042,0.0017299498018994537
1046909,0.009298398222992199
1022968,0.0017529270333879645
1009824,0.002291744118998878
1022206,0.09921338201011252
1022382,0.0030067649891736205
1006024,0.0014675638450975122
1002046,0.003849981852044369
1042194,0.0020260389093353978
1005289,0.725602282559357
1038697,0.012592558739503268
1030553,0.008037369491854842
1036069,7.410118039863578e-05
1018824,0.0008212500259482102
1005084,0.0059104942559169375
1041241,0.0028411547958423133
1009028,0.016839609510122044
1032677,0.1629306534238885
1030574,0.007918007490296917
1018060,0.002679813924103774
1044047,0.6857739357144756
1023163,0.013434279191041973
1035620,0.6377660023992342
1023168,0.5526350644695798
1041730,0.008058721658614864
1004556,0.006415038408514387
1048817,0.007534503703462433
1002011,0.4088779467448606
1018721,0.012744349612358317
1021627,0.5079681842715349
1036185,0.009619452195280521
1047136,0.0005988248536989727
1036032,0.004824447783057739
1049878,0.001171901000234651
1037150,0.029296947886831685
1003433,0.07206145706710892
1008273,0.00018077747636590863
1027347,0.06710194974846628
1047246,0.004540649069553107
1036647,0.00703155231997262
1035598,0.03624985520446594
1034510,0.0027588720580517413
1038004,0.4876766425996122
1004664,0.014902049226659657
1042180,0.0292327082116325
1041865,0.04176135419278575
1021504,0.0015870916726287076
1048365,0.42870544730153765
1032855,0.514611552693062
1046760,0.004024726478917029
1024327,0.21430334768427564
1016843,0.006206292758177557
1024219,0.0038557974888698554
1003834,0.0007232182016068415
1030174,0.5813188769885858
1045001,0.013836202447660423
1021435,0.010815986803945908
1018227,0.015015605337150783
1036563,6.304058399235584e-05
1002831,0.010966820779578581
1031981,0.0034040159656774844
1039811,0.02780893361476733
1031460,0.03319420985029786
1023762,0.02216701956645273
1030209,0.001570437501484907
1022591,0.004019373316335989
1000971,0.5843960410647805
1032219,0.012241525578090998
1009997,0.0018224130507402115
1049227,0.0008822231374916071
1016107,0.006733186615592766
1036216,0.010018202014738395
1049605,0.004316151328834584
1008316,0.015920922198619875
1015903,0.01403400134169256
1043337,0.008823257425818156
1036866,0.00512540575611063
1039695,0.010810140398396931
1003821,0.007350134821548803
1048787,0.015085292284003982
1002008,0.02692974163086388
1006539,0.6385221256924135
1016911,0.13732034709803775
1036406,0.601293821855884
1045253,0.006799520395067297
1011218,0.009188904571397096
1041680,0.0017644198964767062
1047538,0.005991939374187359
1006593,0.0018419927617591525
1007348,0.6581210164793584
1019501,0.01083251110214957
1012549,0.0016779099141881982
1001893,0.22430170764125992
1036148,0.006762000011739273
1034853,0.0029526360536085245
1044044,0.007110841636175943
1039821,0.02653441308679012
1044122,0.015459977037289163
1033479,0.0021176167729898845
1024071,0.7095167053780043
1010042,0.0010598629195987485
1023968,0.01593894877258601
1009950,0.6107130582460655
1022445,0.0038820201712091744
1040223,0.04091891239352099
1010000,0.026986940981992932
1021336,0.0004296321700982788
1018200,0.0037644374879643116
1036687,0.025523015358493502
1011046,0.2995069728904544
1000332,0.008895321225480358
1015527,0.0026078519025856902
1033941,0.03847592633145428
1018941,0.027619115799427642
1029282,0.011326744055820308
1002554,0.05336952359829482
1043683,0.006291095306384133
1012074,0.037488790618914185
1049948,0.09599712714086314
1000548,0.0011798764701269058
1048634,0.042243551690188376
1037789,0.021357339776763053
1004493,0.002725602799370454
1044886,0.001875446044646664
1028629,0.10453134379760973
1046481,0.05543296378407174
1026667,0.009351516214919541
1039809,0.4389358502262626
1011079,0.046455763833409366
1019578,0.02362501369434375
1011483,0.012309534017524633
1049883,0.0588121049622736
1003123,0.05542931311259663
1033580,0.00984102995548036
1012879,0.016514003342400687
1021282,0.7734273000299834
1020766,0.20100789134449343
1000009,0.39551491700360336
1048265,0.3127313321231073
1010807,0.35175183070519667
1021052,0.119015066425739
1035183,0.30872920999021713
1010261,0.3280453017532176
1024248,0.34282678166872865
1027384,0.1570030726600028
1009864,0.0011323974607959383
1021002,0.00554613249525796
1026459,0.27119116245916075
1030414,0.07228492844039662
1005803,0.05303320520856311
1026257,0.011266938448932066
1020702,0.0048207619172662836
1044920,0.5187821334281059
1047106,0.17481272853357363
1002037,0.093292518087453
1024763,0.6370823785311872
1035172,0.43586115193917624
1023445,0.3597025039825533
1035180,0.4473115242053552
1039036,0.27152716375776087
1048255,0.5780350945100456
1014609,0.0017659045419394011
1021865,0.004614548222819587
1013693,0.02893574032246818
1007103,0.0019282014107371561
1033995,0.004883757155998276
1025954,0.04399215230504778
1042620,0.008378956632483949
1047927,0.013181107690808231
1024380,0.005236827392028917
1043575,0.41753890165937096
1032062,0.08763760610559396
1008331,0.3527160762539254
1000559,0.1157571168808459
1023570,0.5474750250866551
1027028,0.3120502997050029
1007772,0.1368034414606549
1000915,0.2781964241413057
1011866,0.07258478689666746
1035741,0.01998334071545251
1043537,0.0104373919346042
1041212,0.0036232991237477663
1046700,0.002145714777030276
1004179,0.00564781676979891
1006149,0.0007756616831408967
1040089,0.6345439622850759
1039899,0.001763302516939519
1049820,0.0018769712113237166
1020019,0.0449934513996329
1012419,0.0026333014541991373
1030628,0.2950135511245846
1005599,0.2082439419123427
1016918,0.2650244053019765
1041957,0.5340916324157341
1025993,0.5101039861662998
1025077,0.4631150881174057
1043179,0.2809038806796986
1033929,0.4078850007391296
1003627,0.28673638227224074
1048936,0.3187410060428526
1021775,0.003708700805108039
1019505,0.008072787654437981
1014397,0.007332209479509556
1016853,0.578018245800179
1032514,0.38817615271930245
1026525,0.12066298747944751
1015662,0.12747729281262263
1001618,0.0748176027180366
1035202,0.3600937382184422
1002420,0.5699658284747424
1036502,0.31389524126867996
1009781,0.690023213193209
1040563,0.001613256205037005
1039762,0.0019924866365383107
1041472,0.016912092868039942
1014415,0.07269030036877058
1019773,0.07298923143531626
1030374,0.5562058375082106
1048758,0.2753647276414379
1023746,0.11536933570804057
1013586,0.04257426156436461
1039920,0.1023904810284561
1006141,0.15939194222219788
1043062,0.14192560023565384
1043041,0.19141100602431724
1033113,0.0005394652166999006
1004684,0.05498513844653619
1048870,0.010906346477673938
1018057,0.0027686526822882293
1022361,0.017569806787914085
1003808,0.3840850443075961
1034710,0.0037562759474989455
